Nam,Mon,score,count
2025,VatLy,5.1,3801
2025,VatLy,5.2,446
2025,VatLy,5.25,8355
2025,VatLy,5.3,10
2025,VatLy,5.35,4174
2025,VatLy,5.45,352
2025,VatLy,5.5,10024
2025,VatLy,5.55,4
2025,VatLy,5.6,4180
2025,VatLy,5.7,310
2025,VatLy,5.75,11504
2025,VatLy,5.85,4145
2025,VatLy,5.95,227
2025,VatLy,6.0,12983
2025,VatLy,6.05,1
2025,VatLy,6.1,4062
2025,VatLy,6.2,184
2025,VatLy,6.25,13953
2025,VatLy,6.3,1
2025,VatLy,6.35,3762
2025,VatLy,6.45,145
2025,VatLy,6.5,15143
2025,VatLy,6.6,3408
2025,VatLy,6.7,74
2025,VatLy,6.75,16177
2025,VatLy,6.85,3022
2025,VatLy,6.95,37
2025,VatLy,7.0,17134
2025,VatLy,7.1,2564
2025,VatLy,7.2,33
2025,VatLy,7.25,17692
2025,VatLy,7.35,2219
2025,VatLy,7.45,18
2025,VatLy,7.5,18593
2025,VatLy,7.6,1724
2025,VatLy,7.7,15
2025,VatLy,7.75,18221
2025,VatLy,7.85,1292
2025,VatLy,7.95,3
2025,VatLy,8.0,17883
2025,VatLy,8.1,895
2025,VatLy,8.25,16979
2025,VatLy,8.35,523
2025,VatLy,8.5,15952
2025,VatLy,8.6,314
2025,VatLy,8.75,14289
2025,VatLy,8.85,99
2025,VatLy,9.0,12734
2025,VatLy,9.1,68
2025,VatLy,9.25,10613
2025,VatLy,9.5,9037
2025,VatLy,9.75,3708
2025,VatLy,10.0,3929
